order_id,status,placement_time,ready_time,pickup_time,delivery_time,click_to_door,ready_to_pickup,bundle_size
721,ready,2025-07-03 12:26:00,2025-07-03 12:33:00,,,,,1
722,ready,2025-07-03 12:26:00,2025-07-03 12:30:00,,,,,1
723,ready,2025-07-03 12:26:00,2025-07-03 12:32:00,,,,,1
724,ready,2025-07-03 12:26:00,2025-07-03 12:34:00,,,,,1
725,ready,2025-07-03 12:27:00,2025-07-03 12:34:00,,,,,1
726,ready,2025-07-03 12:27:00,2025-07-03 12:33:00,,,,,1
727,ready,2025-07-03 12:27:00,2025-07-03 12:32:00,,,,,1
728,ready,2025-07-03 12:27:00,2025-07-03 12:34:00,,,,,1
729,ready,2025-07-03 12:27:00,2025-07-03 12:35:00,,,,,1
730,ready,2025-07-03 12:27:00,2025-07-03 12:35:00,,,,,1
731,ready,2025-07-03 12:27:00,2025-07-03 12:37:00,,,,,1
732,ready,2025-07-03 12:27:00,2025-07-03 12:34:00,,,,,1
733,ready,2025-07-03 12:28:00,2025-07-03 12:40:00,,,,,1
734,ready,2025-07-03 12:28:00,2025-07-03 12:36:00,,,,,1
735,ready,2025-07-03 12:28:00,2025-07-03 12:36:00,,,,,1
736,ready,2025-07-03 12:28:00,2025-07-03 12:37:00,,,,,1
737,ready,2025-07-03 12:28:00,2025-07-03 12:36:00,,,,,1
738,ready,2025-07-03 12:28:00,2025-07-03 12:33:00,,,,,1
739,ready,2025-07-03 12:28:00,2025-07-03 12:33:00,,,,,1
740,ready,2025-07-03 12:28:00,2025-07-03 12:36:00,,,,,1
741,delivered,2025-07-03 12:28:00,2025-07-03 12:34:00,2025-07-03 12:50:00,2025-07-03 13:43:05.200,75.08666666666666,16.0,1
742,ready,2025-07-03 12:28:00,2025-07-03 12:37:00,,,,,1
743,ready,2025-07-03 12:28:00,2025-07-03 12:33:00,,,,,1
744,ready,2025-07-03 12:28:00,2025-07-03 12:38:00,,,,,1
745,ready,2025-07-03 12:28:00,2025-07-03 12:37:00,,,,,1
746,ready,2025-07-03 12:29:00,2025-07-03 12:36:00,,,,,1
747,ready,2025-07-03 12:29:00,2025-07-03 12:33:00,,,,,1
748,ready,2025-07-03 12:29:00,2025-07-03 12:38:00,,,,,1
749,delivered,2025-07-03 12:29:00,2025-07-03 12:36:00,2025-07-03 12:55:00,2025-07-03 13:48:00.100,79.00166666666668,19.0,1
750,ready,2025-07-03 12:29:00,2025-07-03 12:40:00,,,,,1
751,ready,2025-07-03 12:29:00,2025-07-03 12:35:00,,,,,1
752,ready,2025-07-03 12:29:00,2025-07-03 12:38:00,,,,,1
753,delivered,2025-07-03 12:29:00,2025-07-03 12:37:00,2025-07-03 12:55:00,2025-07-03 13:03:27.500,34.458333333333336,18.0,1
754,ready,2025-07-03 12:29:00,2025-07-03 12:35:00,,,,,1
755,ready,2025-07-03 12:29:00,2025-07-03 12:36:00,,,,,1
756,ready,2025-07-03 12:30:00,2025-07-03 12:35:00,,,,,1
757,delivered,2025-07-03 12:30:00,2025-07-03 12:36:00,2025-07-03 12:55:00,2025-07-03 13:02:41.600,32.693333333333335,19.0,1
758,ready,2025-07-03 12:30:00,2025-07-03 12:34:00,,,,,1
759,ready,2025-07-03 12:30:00,2025-07-03 12:34:00,,,,,1
760,ready,2025-07-03 12:31:00,2025-07-03 12:40:00,,,,,1
761,ready,2025-07-03 12:31:00,2025-07-03 12:41:00,,,,,1
762,ready,2025-07-03 12:31:00,2025-07-03 12:37:00,,,,,1
763,ready,2025-07-03 12:31:00,2025-07-03 12:38:00,,,,,1
764,ready,2025-07-03 12:31:00,2025-07-03 12:38:00,,,,,1
765,ready,2025-07-03 12:31:00,2025-07-03 12:38:00,,,,,1
766,ready,2025-07-03 12:32:00,2025-07-03 12:39:00,,,,,1
767,ready,2025-07-03 12:32:00,2025-07-03 12:37:00,,,,,1
768,ready,2025-07-03 12:32:00,2025-07-03 12:40:00,,,,,1
769,ready,2025-07-03 12:32:00,2025-07-03 12:41:00,,,,,1
770,ready,2025-07-03 12:32:00,2025-07-03 12:38:00,,,,,1
771,ready,2025-07-03 12:32:00,2025-07-03 12:40:00,,,,,1
772,ready,2025-07-03 12:33:00,2025-07-03 12:40:00,,,,,1
773,ready,2025-07-03 12:33:00,2025-07-03 12:37:00,,,,,1
774,ready,2025-07-03 12:33:00,2025-07-03 12:39:00,,,,,1
775,ready,2025-07-03 12:33:00,2025-07-03 12:39:00,,,,,1
776,ready,2025-07-03 12:33:00,2025-07-03 12:40:00,,,,,1
777,ready,2025-07-03 12:33:00,2025-07-03 12:45:00,,,,,1
778,ready,2025-07-03 12:33:00,2025-07-03 12:41:00,,,,,1
779,ready,2025-07-03 12:34:00,2025-07-03 12:40:00,,,,,1
780,ready,2025-07-03 12:34:00,2025-07-03 12:38:00,,,,,1
781,ready,2025-07-03 12:34:00,2025-07-03 12:45:00,,,,,1
782,ready,2025-07-03 12:34:00,2025-07-03 12:41:00,,,,,1
783,ready,2025-07-03 12:34:00,2025-07-03 12:38:00,,,,,1
784,ready,2025-07-03 12:34:00,2025-07-03 12:38:00,,,,,1
785,ready,2025-07-03 12:34:00,2025-07-03 12:43:00,,,,,1
786,ready,2025-07-03 12:34:00,2025-07-03 12:41:00,,,,,1
787,ready,2025-07-03 12:34:00,2025-07-03 12:44:00,,,,,1
788,ready,2025-07-03 12:34:00,2025-07-03 12:42:00,,,,,1
789,ready,2025-07-03 12:35:00,2025-07-03 12:40:00,,,,,1
790,ready,2025-07-03 12:35:00,2025-07-03 12:40:00,,,,,1
791,ready,2025-07-03 12:35:00,2025-07-03 12:42:00,,,,,1
792,ready,2025-07-03 12:35:00,2025-07-03 12:39:00,,,,,1
793,ready,2025-07-03 12:35:00,2025-07-03 12:41:00,,,,,1
794,ready,2025-07-03 12:35:00,2025-07-03 12:41:00,,,,,1
795,ready,2025-07-03 12:35:00,2025-07-03 12:40:00,,,,,1
796,delivered,2025-07-03 12:35:00,2025-07-03 12:43:00,2025-07-03 13:00:00,2025-07-03 13:07:07.800,32.13,17.0,1
797,ready,2025-07-03 12:35:00,2025-07-03 12:39:00,,,,,1
798,ready,2025-07-03 12:35:00,2025-07-03 12:43:00,,,,,1
799,ready,2025-07-03 12:35:00,2025-07-03 12:46:00,,,,,1
800,ready,2025-07-03 12:36:00,2025-07-03 12:43:00,,,,,1
801,ready,2025-07-03 12:36:00,2025-07-03 12:45:00,,,,,1
802,ready,2025-07-03 12:36:00,2025-07-03 12:43:00,,,,,1
803,ready,2025-07-03 12:36:00,2025-07-03 12:46:00,,,,,1
804,delivered,2025-07-03 12:36:00,2025-07-03 12:45:00,2025-07-03 13:10:00,2025-07-03 13:19:43.500,43.725,25.0,1
805,ready,2025-07-03 12:36:00,2025-07-03 12:47:00,,,,,1
806,ready,2025-07-03 12:36:00,2025-07-03 12:45:00,,,,,1
807,ready,2025-07-03 12:37:00,2025-07-03 12:44:00,,,,,1
808,ready,2025-07-03 12:37:00,2025-07-03 12:47:00,,,,,1
809,ready,2025-07-03 12:37:00,2025-07-03 12:41:00,,,,,1
810,ready,2025-07-03 12:37:00,2025-07-03 12:41:00,,,,,1
811,ready,2025-07-03 12:37:00,2025-07-03 12:42:00,,,,,1
812,ready,2025-07-03 12:37:00,2025-07-03 12:45:00,,,,,1
813,ready,2025-07-03 12:37:00,2025-07-03 12:44:00,,,,,1
814,ready,2025-07-03 12:37:00,2025-07-03 12:45:00,,,,,1
815,ready,2025-07-03 12:37:00,2025-07-03 12:45:00,,,,,1
816,ready,2025-07-03 12:38:00,2025-07-03 12:45:00,,,,,1
817,ready,2025-07-03 12:38:00,2025-07-03 12:45:00,,,,,1
818,ready,2025-07-03 12:38:00,2025-07-03 12:47:00,,,,,1
819,ready,2025-07-03 12:38:00,2025-07-03 12:47:00,,,,,1
820,ready,2025-07-03 12:38:00,2025-07-03 12:42:00,,,,,1
821,ready,2025-07-03 12:38:00,2025-07-03 12:45:00,,,,,1
822,ready,2025-07-03 12:38:00,2025-07-03 12:47:00,,,,,1
823,ready,2025-07-03 12:38:00,2025-07-03 12:44:00,,,,,1
824,ready,2025-07-03 12:38:00,2025-07-03 12:49:00,,,,,1
825,ready,2025-07-03 12:38:00,2025-07-03 12:45:00,,,,,1
826,ready,2025-07-03 12:38:00,2025-07-03 12:46:00,,,,,1
827,ready,2025-07-03 12:38:00,2025-07-03 12:44:00,,,,,1
828,delivered,2025-07-03 12:38:00,2025-07-03 12:46:00,2025-07-03 13:10:00,2025-07-03 13:19:05.000,41.083333333333336,24.0,1
829,ready,2025-07-03 12:38:00,2025-07-03 12:46:00,,,,,1
830,ready,2025-07-03 12:38:00,2025-07-03 12:44:00,,,,,1
831,ready,2025-07-03 12:39:00,2025-07-03 12:46:00,,,,,1
832,delivered,2025-07-03 12:39:00,2025-07-03 12:43:00,2025-07-03 13:15:00,2025-07-03 13:20:35.100,41.585,32.0,1
833,ready,2025-07-03 12:39:00,2025-07-03 12:48:00,,,,,1
834,ready,2025-07-03 12:40:00,2025-07-03 12:45:00,,,,,1
835,ready,2025-07-03 12:40:00,2025-07-03 12:47:00,,,,,1
836,ready,2025-07-03 12:40:00,2025-07-03 12:46:00,,,,,1
837,ready,2025-07-03 12:40:00,2025-07-03 12:49:00,,,,,1
838,ready,2025-07-03 12:40:00,2025-07-03 12:44:00,,,,,1
839,ready,2025-07-03 12:41:00,2025-07-03 12:47:00,,,,,1
840,ready,2025-07-03 12:41:00,2025-07-03 12:48:00,,,,,1
841,ready,2025-07-03 12:41:00,2025-07-03 12:47:00,,,,,1
842,ready,2025-07-03 12:41:00,2025-07-03 12:45:00,,,,,1
843,delivered,2025-07-03 12:41:00,2025-07-03 12:51:00,2025-07-03 13:25:00,2025-07-03 13:36:23.400,55.39,34.0,1
844,ready,2025-07-03 12:41:00,2025-07-03 12:51:00,,,,,1
845,ready,2025-07-03 12:41:00,2025-07-03 12:49:00,,,,,1
846,ready,2025-07-03 12:41:00,2025-07-03 12:46:00,,,,,1
847,ready,2025-07-03 12:41:00,2025-07-03 12:51:00,,,,,1
848,ready,2025-07-03 12:42:00,2025-07-03 12:49:00,,,,,1
849,ready,2025-07-03 12:42:00,2025-07-03 12:46:00,,,,,1
850,delivered,2025-07-03 12:42:00,2025-07-03 12:46:00,2025-07-03 13:25:00,2025-07-03 13:32:52.800,50.88,39.0,1
851,ready,2025-07-03 12:42:00,2025-07-03 12:47:00,,,,,1
852,ready,2025-07-03 12:42:00,2025-07-03 12:53:00,,,,,1
853,ready,2025-07-03 12:42:00,2025-07-03 12:49:00,,,,,1
854,ready,2025-07-03 12:43:00,2025-07-03 12:51:00,,,,,1
855,ready,2025-07-03 12:43:00,2025-07-03 12:49:00,,,,,1
856,delivered,2025-07-03 12:43:00,2025-07-03 12:51:00,2025-07-03 13:30:00,2025-07-03 13:36:38.600,53.64333333333333,39.0,1
857,ready,2025-07-03 12:43:00,2025-07-03 12:49:00,,,,,1
858,ready,2025-07-03 12:43:00,2025-07-03 12:53:00,,,,,1
859,ready,2025-07-03 12:43:00,2025-07-03 12:50:00,,,,,1
860,ready,2025-07-03 12:43:00,2025-07-03 12:48:00,,,,,1
861,delivered,2025-07-03 12:43:00,2025-07-03 12:47:00,2025-07-03 13:40:00,2025-07-03 14:33:24.400,110.40666666666667,53.0,1
862,ready,2025-07-03 12:43:00,2025-07-03 12:50:00,,,,,1
863,ready,2025-07-03 12:43:00,2025-07-03 12:50:00,,,,,1
864,ready,2025-07-03 12:44:00,2025-07-03 12:52:00,,,,,1
865,ready,2025-07-03 12:44:00,2025-07-03 12:51:00,,,,,1
866,ready,2025-07-03 12:44:00,2025-07-03 12:50:00,,,,,1
867,ready,2025-07-03 12:44:00,2025-07-03 12:53:00,,,,,1
868,ready,2025-07-03 12:44:00,2025-07-03 12:55:00,,,,,1
869,ready,2025-07-03 12:44:00,2025-07-03 12:50:00,,,,,1
870,ready,2025-07-03 12:44:00,2025-07-03 12:50:00,,,,,1
871,ready,2025-07-03 12:44:00,2025-07-03 12:49:00,,,,,1
872,ready,2025-07-03 12:45:00,2025-07-03 12:52:00,,,,,1
873,ready,2025-07-03 12:45:00,2025-07-03 12:51:00,,,,,1
874,ready,2025-07-03 12:45:00,2025-07-03 12:52:00,,,,,1
875,ready,2025-07-03 12:45:00,2025-07-03 12:52:00,,,,,1
876,ready,2025-07-03 12:45:00,2025-07-03 12:53:00,,,,,1
877,ready,2025-07-03 12:45:00,2025-07-03 12:52:00,,,,,1
878,ready,2025-07-03 12:45:00,2025-07-03 12:52:00,,,,,1
879,ready,2025-07-03 12:46:00,2025-07-03 12:54:00,,,,,1
880,ready,2025-07-03 12:46:00,2025-07-03 12:54:00,,,,,1
881,ready,2025-07-03 12:46:00,2025-07-03 12:51:00,,,,,1
882,ready,2025-07-03 12:46:00,2025-07-03 12:51:00,,,,,1
883,ready,2025-07-03 12:46:00,2025-07-03 12:55:00,,,,,1
884,ready,2025-07-03 12:47:00,2025-07-03 12:55:00,,,,,1
885,ready,2025-07-03 12:47:00,2025-07-03 12:55:00,,,,,1
886,ready,2025-07-03 12:47:00,2025-07-03 12:55:00,,,,,1
887,ready,2025-07-03 12:47:00,2025-07-03 12:56:00,,,,,1
888,ready,2025-07-03 12:47:00,2025-07-03 12:59:00,,,,,1
889,ready,2025-07-03 12:47:00,2025-07-03 12:53:00,,,,,1
890,ready,2025-07-03 12:47:00,2025-07-03 12:54:00,,,,,1
891,ready,2025-07-03 12:47:00,2025-07-03 12:55:00,,,,,1
892,ready,2025-07-03 12:47:00,2025-07-03 12:52:00,,,,,1
893,ready,2025-07-03 12:47:00,2025-07-03 12:53:00,,,,,1
894,ready,2025-07-03 12:47:00,2025-07-03 12:55:00,,,,,1
895,ready,2025-07-03 12:47:00,2025-07-03 12:52:00,,,,,1
896,ready,2025-07-03 12:47:00,2025-07-03 12:55:00,,,,,1
897,ready,2025-07-03 12:47:00,2025-07-03 12:57:00,,,,,1
898,ready,2025-07-03 12:48:00,2025-07-03 12:57:00,,,,,1
899,ready,2025-07-03 12:48:00,2025-07-03 12:53:00,,,,,1
900,ready,2025-07-03 12:48:00,2025-07-03 12:55:00,,,,,1
901,ready,2025-07-03 12:48:00,2025-07-03 12:54:00,,,,,1
902,ready,2025-07-03 12:48:00,2025-07-03 12:56:00,,,,,1
903,ready,2025-07-03 12:48:00,2025-07-03 12:55:00,,,,,1
904,ready,2025-07-03 12:48:00,2025-07-03 12:54:00,,,,,1
905,ready,2025-07-03 12:48:00,2025-07-03 12:56:00,,,,,1
906,ready,2025-07-03 12:48:00,2025-07-03 13:00:00,,,,,1
907,ready,2025-07-03 12:49:00,2025-07-03 12:55:00,,,,,1
908,ready,2025-07-03 12:49:00,2025-07-03 12:55:00,,,,,1
909,ready,2025-07-03 12:49:00,2025-07-03 12:55:00,,,,,1
910,ready,2025-07-03 12:49:00,2025-07-03 12:55:00,,,,,1
911,ready,2025-07-03 12:49:00,2025-07-03 12:55:00,,,,,1
912,ready,2025-07-03 12:49:00,2025-07-03 12:55:00,,,,,1
913,ready,2025-07-03 12:49:00,2025-07-03 12:55:00,,,,,1
914,ready,2025-07-03 12:49:00,2025-07-03 12:59:00,,,,,1
915,ready,2025-07-03 12:50:00,2025-07-03 12:55:00,,,,,1
916,ready,2025-07-03 12:50:00,2025-07-03 12:57:00,,,,,1
917,ready,2025-07-03 12:50:00,2025-07-03 12:57:00,,,,,1
918,ready,2025-07-03 12:50:00,2025-07-03 12:58:00,,,,,1
919,ready,2025-07-03 12:50:00,2025-07-03 12:55:00,,,,,1
920,ready,2025-07-03 12:50:00,2025-07-03 12:59:00,,,,,1
921,ready,2025-07-03 12:51:00,2025-07-03 12:59:00,,,,,1
922,ready,2025-07-03 12:51:00,2025-07-03 13:01:00,,,,,1
923,ready,2025-07-03 12:51:00,2025-07-03 13:03:00,,,,,1
924,ready,2025-07-03 12:51:00,2025-07-03 12:56:00,,,,,1
925,ready,2025-07-03 12:51:00,2025-07-03 12:58:00,,,,,1
926,ready,2025-07-03 12:51:00,2025-07-03 12:59:00,,,,,1
927,ready,2025-07-03 12:52:00,2025-07-03 13:01:00,,,,,1
928,ready,2025-07-03 12:52:00,2025-07-03 13:01:00,,,,,1
929,ready,2025-07-03 12:52:00,2025-07-03 12:58:00,,,,,1
930,ready,2025-07-03 12:52:00,2025-07-03 13:01:00,,,,,1
931,ready,2025-07-03 12:52:00,2025-07-03 12:59:00,,,,,1
932,ready,2025-07-03 12:52:00,2025-07-03 12:59:00,,,,,1
933,ready,2025-07-03 12:53:00,2025-07-03 13:00:00,,,,,1
934,ready,2025-07-03 12:53:00,2025-07-03 12:58:00,,,,,1
935,ready,2025-07-03 12:53:00,2025-07-03 13:04:00,,,,,1
936,ready,2025-07-03 12:53:00,2025-07-03 12:57:00,,,,,1
937,ready,2025-07-03 12:53:00,2025-07-03 12:59:00,,,,,1
938,ready,2025-07-03 12:53:00,2025-07-03 13:04:00,,,,,1
939,ready,2025-07-03 12:53:00,2025-07-03 12:59:00,,,,,1
940,ready,2025-07-03 12:53:00,2025-07-03 13:01:00,,,,,1
941,ready,2025-07-03 12:53:00,2025-07-03 13:00:00,,,,,1
942,ready,2025-07-03 12:53:00,2025-07-03 13:04:00,,,,,1
943,ready,2025-07-03 12:53:00,2025-07-03 13:00:00,,,,,1
944,ready,2025-07-03 12:53:00,2025-07-03 13:00:00,,,,,1
945,ready,2025-07-03 12:53:00,2025-07-03 13:04:00,,,,,1
946,ready,2025-07-03 12:53:00,2025-07-03 13:00:00,,,,,1
947,ready,2025-07-03 12:53:00,2025-07-03 13:00:00,,,,,1
948,ready,2025-07-03 12:54:00,2025-07-03 13:00:00,,,,,1
949,ready,2025-07-03 12:54:00,2025-07-03 13:00:00,,,,,1
950,ready,2025-07-03 12:54:00,2025-07-03 13:03:00,,,,,1
951,ready,2025-07-03 12:54:00,2025-07-03 13:03:00,,,,,1
952,ready,2025-07-03 12:54:00,2025-07-03 13:02:00,,,,,1
953,ready,2025-07-03 12:54:00,2025-07-03 13:07:00,,,,,1
954,ready,2025-07-03 12:54:00,2025-07-03 13:05:00,,,,,1
955,ready,2025-07-03 12:54:00,2025-07-03 13:02:00,,,,,1
956,ready,2025-07-03 12:54:00,2025-07-03 13:01:00,,,,,1
957,ready,2025-07-03 12:55:00,2025-07-03 13:02:00,,,,,1
958,delivered,2025-07-03 12:55:00,2025-07-03 13:04:00,2025-07-03 13:45:00,2025-07-03 13:50:08.600,55.14333333333333,41.0,1
959,ready,2025-07-03 12:55:00,2025-07-03 12:59:00,,,,,1
960,ready,2025-07-03 12:55:00,2025-07-03 13:05:00,,,,,1
961,ready,2025-07-03 12:55:00,2025-07-03 13:01:00,,,,,1
962,ready,2025-07-03 12:55:00,2025-07-03 13:02:00,,,,,1
963,ready,2025-07-03 12:56:00,2025-07-03 13:05:00,,,,,1
964,ready,2025-07-03 12:56:00,2025-07-03 13:04:00,,,,,1
965,ready,2025-07-03 12:56:00,2025-07-03 13:07:00,,,,,1
966,ready,2025-07-03 12:56:00,2025-07-03 13:05:00,,,,,1
967,ready,2025-07-03 12:56:00,2025-07-03 13:07:00,,,,,1
968,ready,2025-07-03 12:56:00,2025-07-03 13:00:00,,,,,1
969,ready,2025-07-03 12:56:00,2025-07-03 13:05:00,,,,,1
970,ready,2025-07-03 12:56:00,2025-07-03 13:02:00,,,,,1
971,ready,2025-07-03 12:56:00,2025-07-03 13:02:00,,,,,1
972,ready,2025-07-03 12:56:00,2025-07-03 13:03:00,,,,,1
973,ready,2025-07-03 12:56:00,2025-07-03 13:03:00,,,,,1
974,ready,2025-07-03 12:57:00,2025-07-03 13:03:00,,,,,1
975,ready,2025-07-03 12:57:00,2025-07-03 13:07:00,,,,,1
976,ready,2025-07-03 12:57:00,2025-07-03 13:07:00,,,,,1
977,ready,2025-07-03 12:57:00,2025-07-03 13:02:00,,,,,1
978,ready,2025-07-03 12:57:00,2025-07-03 13:01:00,,,,,1
979,ready,2025-07-03 12:57:00,2025-07-03 13:03:00,,,,,1
980,ready,2025-07-03 12:57:00,2025-07-03 13:06:00,,,,,1
981,ready,2025-07-03 12:57:00,2025-07-03 13:03:00,,,,,1
982,ready,2025-07-03 12:57:00,2025-07-03 13:05:00,,,,,1
983,ready,2025-07-03 12:57:00,2025-07-03 13:08:00,,,,,1
984,ready,2025-07-03 12:57:00,2025-07-03 13:06:00,,,,,1
985,ready,2025-07-03 12:57:00,2025-07-03 13:06:00,,,,,1
986,ready,2025-07-03 12:58:00,2025-07-03 13:06:00,,,,,1
987,ready,2025-07-03 12:58:00,2025-07-03 13:04:00,,,,,1
988,ready,2025-07-03 12:58:00,2025-07-03 13:06:00,,,,,1
989,ready,2025-07-03 12:58:00,2025-07-03 13:07:00,,,,,1
990,ready,2025-07-03 12:58:00,2025-07-03 13:04:00,,,,,1
991,ready,2025-07-03 12:58:00,2025-07-03 13:06:00,,,,,1
992,ready,2025-07-03 12:59:00,2025-07-03 13:04:00,,,,,1
993,ready,2025-07-03 12:59:00,2025-07-03 13:05:00,,,,,1
994,ready,2025-07-03 13:00:00,2025-07-03 13:06:00,,,,,1
995,ready,2025-07-03 13:00:00,2025-07-03 13:05:00,,,,,1
996,ready,2025-07-03 13:00:00,2025-07-03 13:11:00,,,,,1
997,ready,2025-07-03 13:00:00,2025-07-03 13:10:00,,,,,1
998,ready,2025-07-03 13:00:00,2025-07-03 13:07:00,,,,,1
999,ready,2025-07-03 13:00:00,2025-07-03 13:05:00,,,,,1
1000,ready,2025-07-03 13:00:00,2025-07-03 13:06:00,,,,,1
1001,ready,2025-07-03 13:00:00,2025-07-03 13:07:00,,,,,1
1002,ready,2025-07-03 13:00:00,2025-07-03 13:10:00,,,,,1
1003,ready,2025-07-03 13:00:00,2025-07-03 13:08:00,,,,,1
1004,ready,2025-07-03 13:01:00,2025-07-03 13:11:00,,,,,1
1005,ready,2025-07-03 13:01:00,2025-07-03 13:10:00,,,,,1
1006,ready,2025-07-03 13:01:00,2025-07-03 13:11:00,,,,,1
1007,ready,2025-07-03 13:01:00,2025-07-03 13:07:00,,,,,1
1008,ready,2025-07-03 13:01:00,2025-07-03 13:08:00,,,,,1
1009,ready,2025-07-03 13:01:00,2025-07-03 13:12:00,,,,,1
1010,delivered,2025-07-03 13:01:00,2025-07-03 13:09:00,2025-07-03 13:45:00,2025-07-03 13:57:41.800,56.69666666666667,36.0,1
1011,ready,2025-07-03 13:02:00,2025-07-03 13:09:00,,,,,1
1012,ready,2025-07-03 13:02:00,2025-07-03 13:10:00,,,,,1
1013,ready,2025-07-03 13:02:00,2025-07-03 13:07:00,,,,,1
1014,ready,2025-07-03 13:02:00,2025-07-03 13:08:00,,,,,1
1015,ready,2025-07-03 13:02:00,2025-07-03 13:07:00,,,,,1
1016,ready,2025-07-03 13:02:00,2025-07-03 13:08:00,,,,,1
1017,delivered,2025-07-03 13:03:00,2025-07-03 13:12:00,2025-07-03 13:50:00,2025-07-03 13:54:20.200,51.336666666666666,38.0,1
1018,ready,2025-07-03 13:03:00,2025-07-03 13:11:00,,,,,1
1019,ready,2025-07-03 13:03:00,2025-07-03 13:07:00,,,,,1
1020,ready,2025-07-03 13:03:00,2025-07-03 13:12:00,,,,,1
1021,delivered,2025-07-03 13:03:00,2025-07-03 13:10:00,2025-07-03 13:55:00,2025-07-03 14:52:28.700,109.47833333333332,45.0,1
1022,ready,2025-07-03 13:03:00,2025-07-03 13:11:00,,,,,1
1023,ready,2025-07-03 13:03:00,2025-07-03 13:12:00,,,,,1
1024,ready,2025-07-03 13:03:00,2025-07-03 13:11:00,,,,,1
1025,ready,2025-07-03 13:03:00,2025-07-03 13:09:00,,,,,1
1026,ready,2025-07-03 13:03:00,2025-07-03 13:09:00,,,,,1
1027,ready,2025-07-03 13:03:00,2025-07-03 13:09:00,,,,,1
1028,ready,2025-07-03 13:04:00,2025-07-03 13:10:00,,,,,1
1029,delivered,2025-07-03 13:04:00,2025-07-03 13:11:00,2025-07-03 14:00:00,2025-07-03 14:05:02.000,61.03333333333333,49.0,1
1030,ready,2025-07-03 13:04:00,2025-07-03 13:11:00,,,,,1
1031,ready,2025-07-03 13:04:00,2025-07-03 13:11:00,,,,,1
1032,ready,2025-07-03 13:04:00,2025-07-03 13:09:00,,,,,1
1033,ready,2025-07-03 13:04:00,2025-07-03 13:08:00,,,,,1
1034,ready,2025-07-03 13:04:00,2025-07-03 13:10:00,,,,,1
1035,ready,2025-07-03 13:04:00,2025-07-03 13:12:00,,,,,1
1036,ready,2025-07-03 13:05:00,2025-07-03 13:14:00,,,,,1
1037,ready,2025-07-03 13:05:00,2025-07-03 13:13:00,,,,,1
1038,ready,2025-07-03 13:05:00,2025-07-03 13:12:00,,,,,1
1039,ready,2025-07-03 13:05:00,2025-07-03 13:14:00,,,,,1
1040,ready,2025-07-03 13:05:00,2025-07-03 13:13:00,,,,,1
1041,ready,2025-07-03 13:05:00,2025-07-03 13:13:00,,,,,1
1042,ready,2025-07-03 13:05:00,2025-07-03 13:13:00,,,,,1
1043,ready,2025-07-03 13:05:00,2025-07-03 13:13:00,,,,,1
1044,ready,2025-07-03 13:06:00,2025-07-03 13:13:00,,,,,1
1045,ready,2025-07-03 13:06:00,2025-07-03 13:13:00,,,,,1
1046,ready,2025-07-03 13:06:00,2025-07-03 13:13:00,,,,,1
1047,ready,2025-07-03 13:06:00,2025-07-03 13:14:00,,,,,1
1048,ready,2025-07-03 13:06:00,2025-07-03 13:13:00,,,,,1
1049,ready,2025-07-03 13:06:00,2025-07-03 13:14:00,,,,,1
1050,ready,2025-07-03 13:06:00,2025-07-03 13:16:00,,,,,1
1051,ready,2025-07-03 13:06:00,2025-07-03 13:10:00,,,,,1
1052,delivered,2025-07-03 13:06:00,2025-07-03 13:16:00,2025-07-03 14:00:00,2025-07-03 14:06:24.700,60.41166666666666,44.0,1
1053,ready,2025-07-03 13:07:00,2025-07-03 13:17:00,,,,,1
1054,ready,2025-07-03 13:07:00,2025-07-03 13:15:00,,,,,1
1055,ready,2025-07-03 13:07:00,2025-07-03 13:12:00,,,,,1
1056,ready,2025-07-03 13:07:00,2025-07-03 13:14:00,,,,,1
1057,ready,2025-07-03 13:07:00,2025-07-03 13:14:00,,,,,1
1058,ready,2025-07-03 13:08:00,2025-07-03 13:15:00,,,,,1
1059,ready,2025-07-03 13:08:00,2025-07-03 13:15:00,,,,,1
1060,delivered,2025-07-03 13:08:00,2025-07-03 13:14:00,2025-07-03 14:05:00,2025-07-03 15:01:40.400,113.67333333333333,51.0,1
1061,ready,2025-07-03 13:08:00,2025-07-03 13:16:00,,,,,1
1062,ready,2025-07-03 13:08:00,2025-07-03 13:17:00,,,,,1
1063,ready,2025-07-03 13:08:00,2025-07-03 13:18:00,,,,,1
1064,ready,2025-07-03 13:08:00,2025-07-03 13:14:00,,,,,1
1065,ready,2025-07-03 13:08:00,2025-07-03 13:16:00,,,,,1
1066,ready,2025-07-03 13:08:00,2025-07-03 13:13:00,,,,,1
1067,ready,2025-07-03 13:08:00,2025-07-03 13:20:00,,,,,1
1068,ready,2025-07-03 13:08:00,2025-07-03 13:15:00,,,,,1
1069,ready,2025-07-03 13:08:00,2025-07-03 13:16:00,,,,,1
1070,ready,2025-07-03 13:09:00,2025-07-03 13:15:00,,,,,1
1071,ready,2025-07-03 13:09:00,2025-07-03 13:18:00,,,,,1
1072,ready,2025-07-03 13:09:00,2025-07-03 13:17:00,,,,,1
1073,ready,2025-07-03 13:09:00,2025-07-03 13:17:00,,,,,1
1074,ready,2025-07-03 13:09:00,2025-07-03 13:18:00,,,,,1
1075,ready,2025-07-03 13:09:00,2025-07-03 13:17:00,,,,,1
1076,ready,2025-07-03 13:09:00,2025-07-03 13:17:00,,,,,1
